ticket_nro,sku_variante,cantidad,precio_unitario_cobrado,costo_unitario_historico,subtotal,promocion_id
2361,SWE-MAR-M,1,32525.33,13010.13,32525.33,
2361,CHU-ÍND-XL,1,33823.38,13529.35,33823.38,
2362,CAM-CEL-S,1,36700.58,14680.23,36700.58,
2362,GOR-GRI-L,1,28716.74,11486.7,28716.74,
2362,MUS-CEL-S,2,32320.56,12928.22,64641.12,
2362,JOG-AZU-L,2,41361.66,16544.66,82723.32,
2363,JEA-NEG-XXL,1,21871.44,8748.58,21871.44,
2363,CAM-BLA-L,1,36700.58,14680.23,36700.58,
2364,SWE-MAR-unico,1,32525.33,13010.13,32525.33,
2364,CAM-BEI-L,1,36700.58,14680.23,36700.58,
2364,MUS-CEL-XXL,1,32320.56,12928.22,32320.56,
2365,JEA-NEG-XL,1,21871.44,8748.58,21871.44,
2365,JOG-CEL-unico,1,41361.66,16544.66,41361.66,
2365,CHU-VER-S,1,33823.38,13529.35,33823.38,
2365,MUS-CEL-M,1,32320.56,12928.22,32320.56,
2366,CHU-VER-S,1,33823.38,13529.35,33823.38,
2366,GOR-ROJ-unico,1,28716.74,11486.7,28716.74,
2366,MUS-CEL-unico,1,32320.56,12928.22,32320.56,
2366,CIN-ROS-unico,1,33144.89,13257.96,33144.89,
2366,CHU-NEG-M,1,33823.38,13529.35,33823.38,
2367,JOG-CEL-XL,1,41361.66,16544.66,41361.66,
2368,MUS-AZU-XXL,1,32320.56,12928.22,32320.56,
2368,JEA-LAV-S,1,21871.44,8748.58,21871.44,
2369,JEA-NEG-M,1,21871.44,8748.58,21871.44,
2369,MUS-CEL-M,1,32320.56,12928.22,32320.56,
2370,JEA-LAV-unico,2,21871.44,8748.58,43742.88,
2370,CHU-NEG-S,1,33823.38,13529.35,33823.38,
2370,BUZ-AZU-M,1,29569.23,11827.69,29569.23,
2371,GOR-GRI-L,1,17230.04,11486.7,17230.04,7.0
2371,SWE-AZU-XXL,1,32525.33,13010.13,32525.33,
2371,GOR-GRI-M,1,17230.04,11486.7,17230.04,7.0
2371,REM-TUR-M,1,34182.8,13673.12,34182.8,
2372,BUZ-AZU-L,1,29569.23,11827.69,29569.23,
2372,REM-CEL-XXL,1,34182.8,13673.12,34182.8,
2372,CHU-VER-XL,1,33823.38,13529.35,33823.38,
2373,JOG-AZU-XXL,1,41361.66,16544.66,41361.66,
2373,BUZ-AZU-L,2,29569.23,11827.69,59138.46,
2373,GOR-ROJ-XL,1,28716.74,11486.7,28716.74,
2373,REM-TUR-M,1,34182.8,13673.12,34182.8,
2374,BUZ-AZU-M,2,29569.23,11827.69,59138.46,
2374,JOG-ÍND-M,1,41361.66,16544.66,41361.66,
2374,GOR-GRI-XXL,1,28716.74,11486.7,28716.74,
2374,MUS-AZU-unico,1,32320.56,12928.22,32320.56,
2374,MUS-CEL-unico,1,32320.56,12928.22,32320.56,
2375,REM-VIO-L,1,32677.97,13071.19,32677.97,
2375,BUZ-NEG-XL,1,29569.23,11827.69,29569.23,
2375,CAM-CEL-S,1,36700.58,14680.23,36700.58,
2375,SWE-MAR-unico,1,32525.33,13010.13,32525.33,
2375,JOG-CEL-S,2,41361.66,16544.66,82723.32,
2376,CIN-ROS-S,1,33144.89,13257.96,33144.89,
2376,JEA-LAV-unico,1,21871.44,8748.58,21871.44,
2376,REM-CEL-S,1,34182.8,13673.12,34182.8,
2377,CAM-BEI-M,1,36700.58,14680.23,36700.58,
2377,JEA-LAV-M,1,21871.44,8748.58,21871.44,
2377,GOR-GRI-L,1,28716.74,11486.7,28716.74,
2378,BUZ-AZU-unico,1,29569.23,11827.69,29569.23,
2378,CHU-ÍND-XL,2,33823.38,13529.35,67646.76,
2378,CAM-BLA-XL,1,36700.58,14680.23,36700.58,
2378,GOR-GRI-L,1,28716.74,11486.7,28716.74,
2378,CAM-BLA-L,1,36700.58,14680.23,36700.58,
2379,GOR-GRI-unico,1,28716.74,11486.7,28716.74,
2379,GOR-ROJ-XL,1,28716.74,11486.7,28716.74,
2379,GOR-ROJ-XXL,1,28716.74,11486.7,28716.74,
2380,JOG-AZU-XXL,1,41361.66,16544.66,41361.66,
2380,SWE-AZU-M,1,32525.33,13010.13,32525.33,
2380,MUS-AZU-S,1,32320.56,12928.22,32320.56,
2380,BUZ-AZU-unico,1,29569.23,11827.69,29569.23,
2380,GOR-GRI-L,1,28716.74,11486.7,28716.74,
2381,JOG-AZU-unico,1,41361.66,16544.66,41361.66,
2382,GOR-ROJ-XXL,2,28716.74,11486.7,57433.48,
2382,MUS-CEL-XXL,1,32320.56,12928.22,32320.56,
2382,CIN-TUR-XL,1,33144.89,13257.96,33144.89,
2383,CAM-CEL-S,1,36700.58,14680.23,36700.58,
2383,CIN-ROS-S,1,33144.89,13257.96,33144.89,
2383,GOR-ROJ-S,1,28716.74,11486.7,28716.74,
2384,CHU-VER-M,1,33823.38,13529.35,33823.38,
2384,MUS-AZU-S,1,32320.56,12928.22,32320.56,
2384,CIN-ROS-S,1,33144.89,13257.96,33144.89,
2384,BUZ-AZU-M,1,29569.23,11827.69,29569.23,
2385,REM-VIO-L,2,32677.97,13071.19,65355.94,
2385,JEA-NEG-L,1,21871.44,8748.58,21871.44,
2385,CIN-ROS-S,1,33144.89,13257.96,33144.89,
2385,JOG-CEL-unico,1,37225.49,16544.66,37225.49,2.0
2386,CIN-TUR-unico,1,33144.89,13257.96,33144.89,
2386,BUZ-AZU-M,1,29569.23,11827.69,29569.23,
2386,REM-VIO-L,1,32677.97,13071.19,32677.97,
2386,REM-TUR-S,1,34182.8,13673.12,34182.8,
2386,CAM-BEI-XXL,1,36700.58,14680.23,36700.58,
2387,GOR-ROJ-L,2,28716.74,11486.7,57433.48,
2387,CIN-MAR-L,1,21544.18,13257.96,21544.18,8.0
2387,JOG-ÍND-XL,1,41361.66,16544.66,41361.66,
2387,MUS-CEL-XXL,1,21008.36,12928.22,21008.36,8.0
2388,MUS-AZU-S,1,32320.56,12928.22,32320.56,
2388,REM-CEL-XXL,2,34182.8,13673.12,68365.6,
2388,GOR-GRI-M,1,28716.74,11486.7,28716.74,
2388,CHU-NEG-XL,1,33823.38,13529.35,33823.38,
2388,CAM-BEI-L,1,36700.58,14680.23,36700.58,
2389,GOR-GRI-L,1,28716.74,11486.7,28716.74,
2389,JOG-CEL-XL,1,41361.66,16544.66,41361.66,
2389,CAM-BEI-M,1,36700.58,14680.23,36700.58,
2389,CAM-BEI-XXL,1,36700.58,14680.23,36700.58,
2389,CIN-MAR-L,1,33144.89,13257.96,33144.89,
2390,GOR-ROJ-XL,1,28716.74,11486.7,28716.74,
2390,JOG-ÍND-L,1,41361.66,16544.66,41361.66,
2390,REM-BLA-S,1,32677.97,13071.19,32677.97,
2390,CAM-CEL-unico,1,36700.58,14680.23,36700.58,
2391,CAM-BEI-L,1,36700.58,14680.23,36700.58,
2391,JOG-AZU-unico,1,41361.66,16544.66,41361.66,
2391,MUS-CEL-M,1,32320.56,12928.22,32320.56,
2391,GOR-GRI-S,1,28716.74,11486.7,28716.74,
2392,BUZ-AZU-unico,1,29569.23,11827.69,29569.23,
2392,MUS-AZU-XXL,2,32320.56,12928.22,64641.12,
2392,CHU-NEG-S,1,33823.38,13529.35,33823.38,
2392,REM-CEL-S,1,34182.8,13673.12,34182.8,
2392,JEA-NEG-L,1,21871.44,8748.58,21871.44,
2393,CHU-NEG-unico,1,33823.38,13529.35,33823.38,
2393,CIN-MAR-M,1,33144.89,13257.96,33144.89,
2394,CAM-BEI-unico,1,36700.58,14680.23,36700.58,
2394,CHU-VER-S,1,33823.38,13529.35,33823.38,
2394,SWE-AZU-XXL,1,32525.33,13010.13,32525.33,
2395,REM-CEL-S,2,34182.8,13673.12,68365.6,
2395,MUS-CEL-M,1,32320.56,12928.22,32320.56,
2395,JOG-AZU-XXL,1,41361.66,16544.66,41361.66,
2395,CHU-ÍND-XL,1,33823.38,13529.35,33823.38,
2396,CIN-TUR-unico,1,33144.89,13257.96,33144.89,
2397,GOR-ROJ-unico,1,28716.74,11486.7,28716.74,
2397,CIN-TUR-XXL,1,33144.89,13257.96,33144.89,
2397,JOG-ÍND-M,1,41361.66,16544.66,41361.66,
2397,JOG-ÍND-L,1,41361.66,16544.66,41361.66,
2398,JOG-CEL-XL,1,41361.66,16544.66,41361.66,
2399,JOG-CEL-XXL,1,41361.66,16544.66,41361.66,
2399,CHU-NEG-XL,1,33823.38,13529.35,33823.38,
2399,REM-VIO-L,1,32677.97,13071.19,32677.97,
2400,CIN-TUR-unico,1,33144.89,13257.96,33144.89,
2400,CIN-MAR-L,1,33144.89,13257.96,33144.89,
2400,CIN-MAR-S,1,33144.89,13257.96,33144.89,
2400,SWE-MAR-M,1,32525.33,13010.13,32525.33,
2401,REM-CEL-XXL,1,34182.8,13673.12,34182.8,
2402,BUZ-NEG-unico,1,29569.23,11827.69,29569.23,
2402,GOR-ROJ-L,1,28716.74,11486.7,28716.74,
2402,REM-VIO-M,1,32677.97,13071.19,32677.97,
2402,JOG-CEL-XXL,2,41361.66,16544.66,82723.32,
2403,SWE-MAR-M,2,32525.33,13010.13,65050.66,
2403,GOR-GRI-XXL,1,28716.74,11486.7,28716.74,
2403,MUS-AZU-S,1,25856.45,12928.22,25856.45,1.0
2403,CHU-ÍND-XL,1,27735.17,13529.35,27735.17,9.0
2404,GOR-GRI-M,1,28716.74,11486.7,28716.74,
2404,GOR-ROJ-L,1,28716.74,11486.7,28716.74,
2405,JOG-CEL-L,1,41361.66,16544.66,41361.66,
2405,SWE-AZU-XXL,1,32525.33,13010.13,32525.33,
2405,REM-TUR-M,1,34182.8,13673.12,34182.8,
2405,JEA-NEG-L,1,21871.44,8748.58,21871.44,
2405,REM-BLA-unico,1,32677.97,13071.19,32677.97,
2406,CAM-BEI-L,1,36700.58,14680.23,36700.58,
2406,CIN-ROS-S,1,33144.89,13257.96,33144.89,
2407,CAM-BLA-XL,1,36700.58,14680.23,36700.58,
2407,CIN-MAR-S,1,33144.89,13257.96,33144.89,
2407,BUZ-NEG-XL,2,29569.23,11827.69,59138.46,
2407,REM-VIO-M,1,32677.97,13071.19,32677.97,
2407,MUS-CEL-M,1,32320.56,12928.22,32320.56,
2408,BUZ-AZU-M,1,29569.23,11827.69,29569.23,
2408,CHU-ÍND-L,1,33823.38,13529.35,33823.38,
2408,CAM-BEI-M,1,30094.48,14680.23,30094.48,9.0
2408,CAM-BEI-S,1,36700.58,14680.23,36700.58,
2409,MUS-CEL-M,1,32320.56,12928.22,32320.56,
2409,CIN-MAR-XL,2,19886.93,13257.96,39773.86,7.0
2409,JEA-NEG-unico,1,21871.44,8748.58,21871.44,
2409,CHU-ÍND-XL,1,33823.38,13529.35,33823.38,
2410,CHU-NEG-unico,1,33823.38,13529.35,33823.38,
2410,REM-VIO-L,2,16338.99,13071.19,32677.98,11.0
2410,MUS-CEL-M,1,16160.28,12928.22,16160.28,11.0
2410,CIN-MAR-S,1,33144.89,13257.96,33144.89,
2411,MUS-AZU-unico,1,31520.56,12928.22,31520.56,12.0
2411,CAM-BEI-XXL,1,36700.58,14680.23,36700.58,
2411,JOG-ÍND-S,1,41361.66,16544.66,41361.66,
2412,JOG-CEL-L,1,41361.66,16544.66,41361.66,
2412,CAM-CEL-XL,2,36700.58,14680.23,73401.16,
2412,BUZ-AZU-M,1,29569.23,11827.69,29569.23,
2412,SWE-MAR-unico,1,32525.33,13010.13,32525.33,
2413,MUS-CEL-L,1,32320.56,12928.22,32320.56,
2413,JOG-CEL-XXL,1,41361.66,16544.66,41361.66,
2413,JOG-AZU-XL,1,33916.56,16544.66,33916.56,10.0
2414,GOR-GRI-unico,1,18665.88,11486.7,18665.88,8.0
2415,GOR-GRI-XXL,2,28716.74,11486.7,57433.48,
2416,JOG-CEL-XXL,1,41361.66,16544.66,41361.66,
2416,JOG-ÍND-XL,1,41361.66,16544.66,41361.66,
2416,CHU-VER-S,1,33823.38,13529.35,33823.38,
2416,CHU-NEG-M,2,27735.17,13529.35,55470.34,10.0
2416,REM-VIO-L,1,26795.94,13071.19,26795.94,10.0
2417,REM-VIO-L,1,32677.97,13071.19,32677.97,
2417,BUZ-NEG-unico,1,29569.23,11827.69,29569.23,
2417,SWE-MAR-S,1,32525.33,13010.13,32525.33,
2418,CAM-CEL-XL,1,36700.58,14680.23,36700.58,
2418,SWE-MAR-XXL,1,32525.33,13010.13,32525.33,
2418,CAM-CEL-XL,1,36700.58,14680.23,36700.58,
2418,CAM-CEL-S,1,36700.58,14680.23,36700.58,
2418,SWE-MAR-L,1,32525.33,13010.13,32525.33,
2419,CHU-ÍND-XL,1,33823.38,13529.35,33823.38,
2419,MUS-CEL-XXL,1,32320.56,12928.22,32320.56,
2419,JOG-AZU-unico,1,41361.66,16544.66,41361.66,
2420,CHU-VER-XL,1,33823.38,13529.35,33823.38,
2421,JEA-LAV-L,1,21871.44,8748.58,21871.44,
2422,CIN-TUR-unico,1,33144.89,13257.96,33144.89,
2422,JOG-CEL-L,1,41361.66,16544.66,41361.66,
2422,JOG-CEL-L,1,26885.08,16544.66,26885.08,8.0
2422,CHU-NEG-XL,1,21985.2,13529.35,21985.2,8.0
2422,CHU-VER-L,1,21985.2,13529.35,21985.2,8.0
2423,BUZ-AZU-unico,1,29569.23,11827.69,29569.23,
2423,JEA-NEG-unico,2,21871.44,8748.58,43742.88,
2423,CAM-BEI-M,1,36700.58,14680.23,36700.58,
2424,SWE-MAR-XXL,1,32525.33,13010.13,32525.33,
2424,JOG-ÍND-XXL,1,41361.66,16544.66,41361.66,
2424,CHU-ÍND-L,1,33823.38,13529.35,33823.38,
2424,CHU-ÍND-XXL,1,33823.38,13529.35,33823.38,
2424,JOG-ÍND-L,1,41361.66,16544.66,41361.66,
2425,CAM-BLA-XL,1,36700.58,14680.23,36700.58,
2426,JEA-NEG-L,1,17934.58,8748.58,17934.58,9.0
2426,CIN-MAR-unico,1,26515.91,13257.96,26515.91,1.0
2426,REM-VIO-L,1,32677.97,13071.19,32677.97,
2426,GOR-ROJ-XL,1,28716.74,11486.7,28716.74,
2426,CAM-BLA-XL,1,36700.58,14680.23,36700.58,
2427,GOR-ROJ-XXL,2,28716.74,11486.7,57433.48,
2427,REM-TUR-S,1,34182.8,13673.12,34182.8,
2427,CHU-NEG-S,1,33823.38,13529.35,33823.38,
2427,CIN-MAR-unico,1,33144.89,13257.96,33144.89,
2428,MUS-CEL-S,2,32320.56,12928.22,64641.12,
2428,CIN-ROS-unico,1,33144.89,13257.96,33144.89,
2428,CAM-CEL-XL,2,36700.58,14680.23,73401.16,
2428,CHU-ÍND-XL,1,33823.38,13529.35,33823.38,
2428,CAM-BLA-L,1,36700.58,14680.23,36700.58,
2429,CAM-BEI-unico,1,36700.58,14680.23,36700.58,
2430,JEA-LAV-M,1,21871.44,8748.58,21871.44,
2430,CAM-BLA-XL,1,36700.58,14680.23,36700.58,
2430,CHU-ÍND-unico,1,33823.38,13529.35,33823.38,
2430,MUS-CEL-S,1,32320.56,12928.22,32320.56,
2431,CAM-BLA-L,1,36700.58,14680.23,36700.58,
2431,CAM-CEL-XL,1,36700.58,14680.23,36700.58,
2431,CHU-VER-M,1,33823.38,13529.35,33823.38,
2431,CHU-ÍND-L,1,33823.38,13529.35,33823.38,
2431,CIN-ROS-unico,1,33144.89,13257.96,33144.89,
2432,GOR-ROJ-XL,2,28716.74,11486.7,57433.48,
2432,JOG-ÍND-M,2,41361.66,16544.66,82723.32,
2432,REM-TUR-M,1,34182.8,13673.12,34182.8,
2432,SWE-AZU-S,1,32525.33,13010.13,32525.33,
2432,GOR-GRI-unico,1,28716.74,11486.7,28716.74,
2433,SWE-AZU-S,1,26670.77,13010.13,26670.77,9.0
2433,CAM-BLA-S,1,36700.58,14680.23,36700.58,
2433,SWE-AZU-S,1,32525.33,13010.13,32525.33,
2433,GOR-ROJ-S,1,23547.73,11486.7,23547.73,9.0
2433,JOG-CEL-XL,1,41361.66,16544.66,41361.66,
2434,REM-CEL-XXL,1,34182.8,13673.12,34182.8,
2434,CHU-ÍND-XL,1,33823.38,13529.35,33823.38,
2434,JEA-NEG-XL,1,21071.44,8748.58,21071.44,12.0
2434,JOG-ÍND-XL,1,41361.66,16544.66,41361.66,
2435,REM-VIO-XXL,1,32677.97,13071.19,32677.97,
2435,SWE-MAR-unico,1,32525.33,13010.13,32525.33,
2435,CHU-VER-XL,1,33823.38,13529.35,33823.38,
2435,JOG-CEL-unico,1,41361.66,16544.66,41361.66,
2436,CAM-BLA-L,1,36700.58,14680.23,36700.58,
2436,BUZ-NEG-S,2,29569.23,11827.69,59138.46,
2436,CAM-BLA-L,1,36700.58,14680.23,36700.58,
2436,REM-VIO-L,2,32677.97,13071.19,65355.94,
2437,JOG-AZU-XL,1,41361.66,16544.66,41361.66,
2437,CHU-NEG-M,1,33823.38,13529.35,33823.38,
2437,CAM-BLA-M,2,22020.35,14680.23,44040.7,7.0
2437,CHU-NEG-XL,1,33823.38,13529.35,33823.38,
2437,GOR-ROJ-XXL,1,28716.74,11486.7,28716.74,
2438,BUZ-AZU-unico,2,29569.23,11827.69,59138.46,
2438,CIN-ROS-unico,1,33144.89,13257.96,33144.89,
2438,MUS-CEL-unico,2,32320.56,12928.22,64641.12,
2438,CHU-VER-XL,1,20294.03,13529.35,20294.03,7.0
2439,CAM-BLA-L,1,36700.58,14680.23,36700.58,
2439,CAM-CEL-S,1,36700.58,14680.23,36700.58,
2439,GOR-GRI-M,1,28716.74,11486.7,28716.74,
2439,MUS-CEL-XXL,1,32320.56,12928.22,32320.56,
2439,MUS-CEL-unico,2,32320.56,12928.22,64641.12,
2440,CIN-ROS-S,1,33144.89,13257.96,33144.89,
2440,JOG-AZU-unico,1,41361.66,16544.66,41361.66,
2440,CAM-BLA-L,1,36700.58,14680.23,36700.58,
2440,CIN-TUR-XL,1,33144.89,13257.96,33144.89,
2441,MUS-CEL-M,1,32320.56,12928.22,32320.56,
2441,CAM-BEI-unico,1,36700.58,14680.23,36700.58,
2442,JEA-LAV-M,1,21871.44,8748.58,21871.44,
2442,JEA-NEG-XL,1,21871.44,8748.58,21871.44,
2442,CHU-ÍND-unico,1,33823.38,13529.35,33823.38,
2442,JOG-CEL-S,1,41361.66,16544.66,41361.66,
2443,SWE-MAR-L,1,32525.33,13010.13,32525.33,
2443,JOG-ÍND-XL,1,41361.66,16544.66,41361.66,
2444,CAM-CEL-XL,1,36700.58,14680.23,36700.58,
2444,MUS-AZU-XXL,1,32320.56,12928.22,32320.56,
2444,JEA-NEG-L,1,21871.44,8748.58,21871.44,
2444,GOR-ROJ-S,1,28716.74,11486.7,28716.74,
2444,MUS-CEL-XXL,1,32320.56,12928.22,32320.56,
2445,CHU-NEG-S,1,33823.38,13529.35,33823.38,
2445,JOG-AZU-XXL,1,41361.66,16544.66,41361.66,
2446,CHU-VER-S,1,33823.38,13529.35,33823.38,
2447,JOG-ÍND-M,1,41361.66,16544.66,41361.66,
2447,JOG-AZU-XL,1,41361.66,16544.66,41361.66,
2447,CAM-BLA-S,1,36700.58,14680.23,36700.58,
2447,CHU-NEG-XL,1,20294.03,13529.35,20294.03,7.0
2447,CAM-BEI-L,1,36700.58,14680.23,36700.58,
2448,REM-VIO-XL,2,26795.94,13071.19,53591.88,9.0
2448,JOG-CEL-unico,1,41361.66,16544.66,41361.66,
2448,JOG-ÍND-L,1,41361.66,16544.66,41361.66,
2448,JOG-ÍND-S,1,41361.66,16544.66,41361.66,
2448,SWE-AZU-XXL,1,32525.33,13010.13,32525.33,
2449,REM-CEL-unico,1,34182.8,13673.12,34182.8,
2449,REM-CEL-XXL,1,34182.8,13673.12,34182.8,
2449,SWE-AZU-M,1,32525.33,13010.13,32525.33,
2450,JEA-NEG-M,1,21871.44,8748.58,21871.44,
2451,JOG-ÍND-S,1,41361.66,16544.66,41361.66,
2451,REM-VIO-L,1,32677.97,13071.19,32677.97,
2451,BUZ-NEG-XL,1,29569.23,11827.69,29569.23,
2452,JEA-NEG-XXL,1,21871.44,8748.58,21871.44,
2452,CIN-MAR-M,1,33144.89,13257.96,33144.89,
2453,MUS-CEL-XXL,1,32320.56,12928.22,32320.56,
2453,CAM-CEL-S,1,36700.58,14680.23,36700.58,
2453,CHU-NEG-unico,2,33823.38,13529.35,67646.76,
2453,JOG-CEL-XL,1,41361.66,16544.66,41361.66,
2454,CAM-BEI-XXL,1,36700.58,14680.23,36700.58,
2454,BUZ-NEG-unico,1,29569.23,11827.69,29569.23,
2454,CHU-NEG-XL,1,33823.38,13529.35,33823.38,
2455,MUS-AZU-M,1,32320.56,12928.22,32320.56,
2455,CHU-VER-XL,1,33823.38,13529.35,33823.38,
2455,SWE-MAR-XXL,1,21141.46,13010.13,21141.46,8.0
2455,MUS-AZU-XXL,1,32320.56,12928.22,32320.56,
2456,JOG-AZU-L,1,41361.66,16544.66,41361.66,
2457,GOR-GRI-L,1,28716.74,11486.7,28716.74,
2457,MUS-CEL-M,1,32320.56,12928.22,32320.56,
2457,JEA-NEG-XXL,1,21871.44,8748.58,21871.44,
2458,JEA-LAV-unico,1,21871.44,8748.58,21871.44,
2458,BUZ-NEG-XL,1,29569.23,11827.69,29569.23,
2458,JEA-LAV-L,1,21871.44,8748.58,21871.44,
2458,JEA-NEG-M,1,21871.44,8748.58,21871.44,
2459,JEA-LAV-unico,2,21871.44,8748.58,43742.88,
2459,JOG-ÍND-XXL,1,41361.66,16544.66,41361.66,
2459,SWE-MAR-M,1,32525.33,13010.13,32525.33,
2459,CIN-TUR-XXL,1,33144.89,13257.96,33144.89,
2459,CHU-ÍND-XL,1,33823.38,13529.35,33823.38,
2460,CAM-BEI-unico,1,36700.58,14680.23,36700.58,
2460,BUZ-AZU-L,1,29569.23,11827.69,29569.23,
2460,GOR-GRI-L,1,28716.74,11486.7,28716.74,
2461,CHU-NEG-M,1,33823.38,13529.35,33823.38,
2461,REM-TUR-S,1,34182.8,13673.12,34182.8,
2462,CHU-ÍND-L,1,33823.38,13529.35,33823.38,
2462,GOR-GRI-L,1,28716.74,11486.7,28716.74,
2463,CAM-CEL-unico,1,36700.58,14680.23,36700.58,
2463,JOG-ÍND-M,1,41361.66,16544.66,41361.66,
2464,CIN-TUR-unico,1,23201.42,13257.96,23201.42,5.0
2465,REM-CEL-unico,1,34182.8,13673.12,34182.8,
2465,CAM-BLA-S,2,36700.58,14680.23,73401.16,
2465,REM-VIO-L,1,32677.97,13071.19,32677.97,
2465,SWE-MAR-M,1,32525.33,13010.13,32525.33,
2465,REM-VIO-XXL,1,32677.97,13071.19,32677.97,
2466,BUZ-AZU-unico,1,23655.38,11827.69,23655.38,1.0
2466,JEA-LAV-L,1,21871.44,8748.58,21871.44,
2466,GOR-GRI-M,1,28716.74,11486.7,28716.74,
2466,JOG-ÍND-L,2,41361.66,16544.66,82723.32,
2466,JOG-ÍND-XXL,1,41361.66,16544.66,41361.66,
2467,SWE-MAR-L,1,32525.33,13010.13,32525.33,
2468,REM-CEL-unico,1,34182.8,13673.12,34182.8,
2468,MUS-AZU-M,1,32320.56,12928.22,32320.56,
2468,MUS-CEL-unico,1,32320.56,12928.22,32320.56,
2469,REM-VIO-XL,1,32677.97,13071.19,32677.97,
2469,CAM-BLA-M,1,36700.58,14680.23,36700.58,
2469,JOG-AZU-L,1,41361.66,16544.66,41361.66,
2469,CIN-MAR-unico,1,33144.89,13257.96,33144.89,
2470,JEA-NEG-L,1,21871.44,8748.58,21871.44,
2470,CIN-ROS-S,1,33144.89,13257.96,33144.89,
2471,CHU-NEG-unico,1,33823.38,13529.35,33823.38,
2472,REM-VIO-M,1,32677.97,13071.19,32677.97,
2472,REM-TUR-XXL,1,34182.8,13673.12,34182.8,
2473,GOR-ROJ-L,1,28716.74,11486.7,28716.74,
2473,GOR-GRI-S,1,28716.74,11486.7,28716.74,
2473,CIN-TUR-unico,1,33144.89,13257.96,33144.89,
2473,GOR-ROJ-XL,1,28716.74,11486.7,28716.74,
2474,CAM-BEI-XXL,1,36700.58,14680.23,36700.58,
2474,REM-VIO-XXL,1,32677.97,13071.19,32677.97,
2474,REM-VIO-L,1,32677.97,13071.19,32677.97,
2474,JEA-LAV-unico,1,21871.44,8748.58,21871.44,
2474,JEA-NEG-unico,1,21871.44,8748.58,21871.44,
2475,GOR-GRI-unico,1,28716.74,11486.7,28716.74,
2475,CAM-BLA-S,1,36700.58,14680.23,36700.58,
2475,SWE-MAR-XXL,1,32525.33,13010.13,32525.33,
2476,MUS-CEL-S,1,32320.56,12928.22,32320.56,
2476,CHU-NEG-M,2,33823.38,13529.35,67646.76,
2477,CHU-NEG-unico,2,33023.38,13529.35,66046.76,12.0
2477,BUZ-AZU-M,2,29569.23,11827.69,59138.46,
2477,JEA-NEG-unico,2,21871.44,8748.58,43742.88,
2478,JOG-AZU-L,1,41361.66,16544.66,41361.66,
2478,SWE-MAR-unico,1,32525.33,13010.13,32525.33,
2479,JOG-ÍND-L,1,41361.66,16544.66,41361.66,
2479,CHU-NEG-XXL,1,33823.38,13529.35,33823.38,
2479,CIN-MAR-L,1,33144.89,13257.96,33144.89,
2480,MUS-AZU-XXL,1,32320.56,12928.22,32320.56,
2481,MUS-AZU-unico,1,32320.56,12928.22,32320.56,
2482,CIN-MAR-L,1,33144.89,13257.96,33144.89,
2482,JOG-ÍND-L,1,41361.66,16544.66,41361.66,
2482,MUS-AZU-M,1,32320.56,12928.22,32320.56,
2483,MUS-AZU-S,1,32320.56,12928.22,32320.56,
2484,CIN-ROS-S,1,33144.89,13257.96,33144.89,
2484,CIN-TUR-XXL,1,33144.89,13257.96,33144.89,
2484,CHU-NEG-XL,1,33823.38,13529.35,33823.38,
2484,CHU-ÍND-unico,1,33823.38,13529.35,33823.38,
2485,CIN-ROS-XXL,1,33144.89,13257.96,33144.89,
2485,CIN-TUR-XL,2,33144.89,13257.96,66289.78,
2485,JEA-NEG-XL,1,21871.44,8748.58,21871.44,
2485,REM-BLA-XL,2,32677.97,13071.19,65355.94,
2485,CIN-MAR-M,1,33144.89,13257.96,33144.89,
2486,GOR-ROJ-unico,1,28716.74,11486.7,28716.74,
2486,JOG-ÍND-S,1,41361.66,16544.66,41361.66,
2486,JEA-NEG-XL,2,21871.44,8748.58,43742.88,
2487,CAM-BEI-XXL,1,36700.58,14680.23,36700.58,
2487,JEA-NEG-L,2,21871.44,8748.58,43742.88,
2488,CIN-ROS-S,1,33144.89,13257.96,33144.89,
2488,JEA-NEG-XXL,1,21871.44,8748.58,21871.44,
2488,CAM-BLA-S,1,36700.58,14680.23,36700.58,
2488,JOG-CEL-XXL,1,41361.66,16544.66,41361.66,
2489,REM-CEL-XXL,1,34182.8,13673.12,34182.8,
2489,SWE-AZU-S,1,32525.33,13010.13,32525.33,
2489,JOG-AZU-XXL,1,41361.66,16544.66,41361.66,
2490,CIN-ROS-XXL,1,33144.89,13257.96,33144.89,
2490,REM-TUR-XXL,1,34182.8,13673.12,34182.8,
2490,CIN-MAR-XL,1,33144.89,13257.96,33144.89,
2491,REM-CEL-unico,1,34182.8,13673.12,34182.8,
2491,JOG-ÍND-M,1,41361.66,16544.66,41361.66,
2491,CAM-BEI-S,2,36700.58,14680.23,73401.16,
2491,CHU-NEG-S,1,33823.38,13529.35,33823.38,
2492,CHU-VER-XL,1,33823.38,13529.35,33823.38,
2492,JOG-AZU-unico,1,41361.66,16544.66,41361.66,
2492,CHU-NEG-S,1,33823.38,13529.35,33823.38,
2493,CHU-NEG-XL,1,33823.38,13529.35,33823.38,
2493,REM-TUR-M,2,34182.8,13673.12,68365.6,
2493,MUS-AZU-M,1,32320.56,12928.22,32320.56,
2493,CIN-ROS-S,1,33144.89,13257.96,33144.89,
2494,GOR-GRI-unico,1,28716.74,11486.7,28716.74,
